"V1";"V2";"V3";"V4";"V5";"V6"
0319001000000007001;2012-01-29;05:15:00  ;2710;   7.68;  10.80;   7.08
0319001000000007001;2012-01-29;05:30:00  ;2711;   7.56;  10.80;   7.08
0319001000000007001;2012-01-29;05:45:00  ;2712;   7.44;  10.68;   7.08
0319001000000007001;2012-01-29;06:00:00  ;2713;   7.44;  10.68;   7.08
0319001000000007001;2012-01-29;06:15:00  ;2714;   7.56;  10.68;   7.08
0319001000000007001;2012-01-29;06:30:00  ;2715;   7.68;  10.92;   6.96
0319001000000007001;2012-01-29;06:45:00  ;2716;   7.44;  10.68;   6.96
0319001000000007001;2012-01-29;07:00:00  ;2717;   7.56;  10.92;   6.72
0319001000000007001;2012-01-29;07:15:00  ;2718;   7.56;  10.92;   6.72
0319001000000007001;2012-01-29;07:30:00  ;2719;   7.56;  11.04;   6.84
0319001000000007001;2012-01-29;07:45:00  ;2720;   7.80;  11.28;   6.84
0319001000000007001;2012-01-29;08:00:00  ;2721;   7.44;  11.40;   7.20
0319001000000007001;2012-01-29;08:15:00  ;2722;   7.68;  11.16;   6.96
0319001000000007001;2012-01-29;08:30:00  ;2723;   7.56;  11.40;   7.20
0319001000000007001;2012-01-29;08:45:00  ;2724;   7.68;  11.16;   6.96
0319001000000007001;2012-01-29;09:00:00  ;2725;   7.80;  11.16;   6.96
0319001000000007001;2012-01-29;09:15:00  ;2726;   7.44;  11.52;   7.32
0319001000000007001;2012-01-29;09:30:00  ;2727;   7.80;  11.40;   7.20
0319001000000007001;2012-01-29;09:45:00  ;2728;   7.80;  11.16;   6.96
0319001000000007001;2012-01-29;10:00:00  ;2729;   7.80;  11.16;   6.96
0319001000000007001;2012-01-29;10:15:00  ;2730;   7.80;  11.16;   6.84
0319001000000007001;2012-01-29;10:30:00  ;2731;   5.88;   8.40;   6.84
0319001000000007001;2012-01-29;10:45:00  ;2732;   6.60;  10.32;   6.48
0319001000000007001;2012-01-29;11:00:00  ;2733;   7.80;  11.16;   6.84
0319001000000007001;2012-01-29;11:15:00  ;2734;   7.92;  10.92;   6.96
0319001000000007001;2012-01-29;11:30:00  ;2735;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;11:45:00  ;2736;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;12:00:00  ;2737;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;12:15:00  ;2738;   7.92;  10.92;   6.72
0319001000000007001;2012-01-29;12:30:00  ;2739;   7.44;  11.16;   7.20
0319001000000007001;2012-01-29;12:45:00  ;2740;   7.68;  10.80;   6.84
0319001000000007001;2012-01-29;13:00:00  ;2741;   7.68;  10.80;   6.84
0319001000000007001;2012-01-29;13:15:00  ;2742;   7.68;  10.92;   6.96
0319001000000007001;2012-01-29;13:30:00  ;2743;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;13:45:00  ;2744;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;14:00:00  ;2745;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;14:15:00  ;2746;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;14:30:00  ;2747;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;14:45:00  ;2748;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;15:00:00  ;2749;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;15:15:00  ;2750;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;15:30:00  ;2751;   7.80;  11.16;   7.20
0319001000000007001;2012-01-29;15:45:00  ;2752;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;16:00:00  ;2753;   7.80;  11.16;   7.20
0319001000000007001;2012-01-29;16:15:00  ;2754;   7.92;  10.92;   6.96
0319001000000007001;2012-01-29;16:30:00  ;2755;   7.80;  10.92;   6.96
0319001000000007001;2012-01-29;16:45:00  ;2756;   8.04;  11.04;   6.84
0319001000000007001;2012-01-29;17:00:00  ;2757;   7.92;  10.92;   6.96
0319001000000007001;2012-01-29;17:15:00  ;2758;   7.92;  10.92;   6.96
0319001000000007001;2012-01-29;17:30:00  ;2759;   7.92;  10.92;   6.96
0319001000000007001;2012-01-29;17:45:00  ;2760;   7.56;  10.56;   6.72
0319001000000007001;2012-01-29;18:00:00  ;2761;   7.92;  10.80;   6.72
0319001000000007001;2012-01-29;18:15:00  ;2762;   7.68;  10.68;   6.84
0319001000000007001;2012-01-29;18:30:00  ;2763;   7.80;  10.68;   6.84
0319001000000007001;2012-01-29;18:45:00  ;2764;   7.80;  10.68;   6.84
0319001000000007001;2012-01-29;19:00:00  ;2765;   7.68;  10.68;   6.72
0319001000000007001;2012-01-29;19:15:00  ;2766;   7.68;  10.68;   6.72
0319001000000007001;2012-01-29;19:30:00  ;2767;   7.80;  10.68;   6.84
0319001000000007001;2012-01-29;19:45:00  ;2768;   7.80;  10.68;   6.84
0319001000000007001;2012-01-29;20:00:00  ;2769;   7.92;  10.92;   6.72
0319001000000007001;2012-01-29;20:15:00  ;2770;   7.80;  10.68;   6.84
0319001000000007001;2012-01-29;20:30:00  ;2771;   7.80;  10.80;   6.84
0319001000000007001;2012-01-29;20:45:00  ;2772;   7.80;  10.68;   6.84
0319001000000007001;2012-01-29;21:00:00  ;2773;   7.80;  10.68;   6.72
0319001000000007001;2012-01-29;21:15:00  ;2774;   7.68;  10.68;   6.72
0319001000000007001;2012-01-29;21:30:00  ;2775;   7.68;  10.68;   6.84
0319001000000007001;2012-01-29;21:45:00  ;2776;   8.04;  10.80;   6.96
0319001000000007001;2012-01-29;22:00:00  ;2777;   7.92;  10.80;   6.96
0319001000000007001;2012-01-29;22:15:00  ;2778;   7.68;  11.16;   7.20
0319001000000007001;2012-01-29;22:30:00  ;2779;   7.92;  10.80;   6.84
0319001000000007001;2012-01-29;22:45:00  ;2780;   8.28;  11.04;   6.84
0319001000000007001;2012-01-29;23:00:00  ;2781;   8.16;  10.92;   6.96
0319001000000007001;2012-01-29;23:15:00  ;2782;   8.04;  10.92;   6.96
0319001000000007001;2012-01-29;23:30:00  ;2783;   8.04;  10.92;   6.96
0319001000000007001;2012-01-29;23:45:00  ;2784;   8.16;  10.92;   6.84
0319001000000007001;2012-01-30;00:00:00  ;2785;   7.92;  10.80;   6.84
0319001000000007001;2012-01-30;00:15:00  ;2786;   8.04;  10.92;   6.96
0319001000000007001;2012-01-30;00:30:00  ;2787;   7.92;  10.80;   6.84
0319001000000007001;2012-01-30;00:45:00  ;2788;   7.92;  10.80;   6.84
0319001000000007001;2012-01-30;01:00:00  ;2789;   7.68;  11.16;   7.20
0319001000000007001;2012-01-30;01:15:00  ;2790;   7.92;  10.80;   6.84
0319001000000007001;2012-01-30;01:30:00  ;2791;   7.92;  10.80;   6.84
0319001000000007001;2012-01-30;01:45:00  ;2792;   7.92;  10.80;   6.84
0319001000000007001;2012-01-30;02:00:00  ;2793;   7.80;  10.56;   7.20
0319001000000007001;2012-01-30;02:15:00  ;2794;   7.80;  10.56;   7.20
0319001000000007001;2012-01-30;02:30:00  ;2795;   7.80;  10.56;   7.20
0319001000000007001;2012-01-30;02:45:00  ;2796;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;03:00:00  ;2797;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;03:15:00  ;2798;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;03:30:00  ;2799;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;03:45:00  ;2800;   7.68;  10.44;   7.08
0319001000000007001;2012-01-30;04:00:00  ;2801;   7.80;  10.68;   6.96
0319001000000007001;2012-01-30;04:15:00  ;2802;   7.68;  10.44;   7.08
0319001000000007001;2012-01-30;04:30:00  ;2803;   7.68;  10.44;   7.08
0319001000000007001;2012-01-30;04:45:00  ;2804;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;05:00:00  ;2805;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;05:15:00  ;2806;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;05:30:00  ;2807;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;05:45:00  ;2808;   7.80;  10.56;   7.08
0319001000000007001;2012-01-30;06:00:00  ;2809;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;06:15:00  ;2810;   7.68;  10.44;   7.08
0319001000000007001;2012-01-30;06:30:00  ;2811;   7.68;  10.44;   7.08
0319001000000007001;2012-01-30;06:45:00  ;2812;   7.68;  10.56;   7.08
0319001000000007001;2012-01-30;07:00:00  ;2813;   7.80;  10.68;   6.84
0319001000000007001;2012-01-30;07:15:00  ;2814;   7.80;  10.68;   6.84
0319001000000007001;2012-01-30;07:30:00  ;2815;   7.68;  10.68;   6.72
0319001000000007001;2012-01-30;07:45:00  ;2816;   7.80;  10.68;   6.84
0319001000000007001;2012-01-30;08:00:00  ;2817;   8.04;  10.92;   6.72
0319001000000007001;2012-01-30;08:15:00  ;2818;  26.04;  29.16;  29.88
0319001000000007001;2012-01-30;08:30:00  ;2819;  56.40;  60.24;  60.48
0319001000000007001;2012-01-30;08:45:00  ;2820;  61.20;  64.20;  64.44
0319001000000007001;2012-01-30;09:00:00  ;2821;  55.20;  58.08;  58.56
0319001000000007001;2012-01-30;09:15:00  ;2822;  53.88;  58.56;  58.80
0319001000000007001;2012-01-30;09:30:00  ;2823;  53.04;  58.56;  58.80
0319001000000007001;2012-01-30;09:45:00  ;2824;  55.68;  59.64;  59.64
0319001000000007001;2012-01-30;10:00:00  ;2825;   7.68;  10.56;   6.84
0319001000000007001;2012-01-30;10:15:00  ;2826;   7.20;  10.92;   7.20
0319001000000007001;2012-01-30;10:30:00  ;2827;   5.64;   8.28;   6.96
0319001000000007001;2012-01-30;10:45:00  ;2828;   9.12;  10.92;  11.52
0319001000000007001;2012-01-30;11:00:00  ;2829;   7.44;  10.92;   6.96
0319001000000007001;2012-01-30;11:15:00  ;2830;   7.80;   3.60;   6.96
0319001000000007001;2012-01-30;11:30:00  ;2831;   5.52;   8.16;   6.96
0319001000000007001;2012-01-30;11:45:00  ;2832;   7.32;   4.92;   6.96
0319001000000007001;2012-01-30;12:00:00  ;2833;   7.20;  10.92;   6.96
0319001000000007001;2012-01-30;12:15:00  ;2834;   7.44;  11.04;   6.84
0319001000000007001;2012-01-30;12:30:00  ;2835;   7.08;  11.16;   7.20
0319001000000007001;2012-01-30;12:45:00  ;2836;   5.40;   8.04;   6.84
0319001000000007001;2012-01-30;13:00:00  ;2837;   6.48;   5.52;   6.84
0319001000000007001;2012-01-30;13:15:00  ;2838;   5.52;   8.16;   6.84
0319001000000007001;2012-01-30;13:30:00  ;2839;   5.76;   5.52;   6.84
0319001000000007001;2012-01-30;13:45:00  ;2840;   5.52;   7.92;   6.84
0319001000000007001;2012-01-30;14:00:00  ;2841;   5.52;   7.92;   6.84
0319001000000007001;2012-01-30;14:15:00  ;2842;   5.52;   7.92;   6.84
0319001000000007001;2012-01-30;14:30:00  ;2843;   5.52;   7.92;   6.84
0319001000000007001;2012-01-30;14:45:00  ;2844;   7.20;   7.44;   6.84
0319001000000007001;2012-01-30;15:00:00  ;2845;   5.52;   7.92;   6.84
0319001000000007001;2012-01-30;15:15:00  ;2846;   5.28;   8.16;   7.20
0319001000000007001;2012-01-30;15:30:00  ;2847;   5.52;   7.92;   6.84
0319001000000007001;2012-01-30;15:45:00  ;2848;   5.52;   7.92;   6.84
0319001000000007001;2012-01-30;16:00:00  ;2849;   5.52;   7.92;   6.84
0319001000000007001;2012-01-30;16:15:00  ;2850;   5.64;   7.92;   6.84
0319001000000007001;2012-01-30;16:30:00  ;2851;  26.76;  28.32;  28.68
0319001000000007001;2012-01-30;16:45:00  ;2852;  27.84;  29.16;  30.00
0319001000000007001;2012-01-30;17:00:00  ;2853;   6.00;   7.68;   7.68
0319001000000007001;2012-01-30;17:15:00  ;2854;   7.56;  10.56;   7.80
0319001000000007001;2012-01-30;17:30:00  ;2855;   8.04;  11.40;   7.08
0319001000000007001;2012-01-30;17:45:00  ;2856;   8.04;  11.40;   7.20
0319001000000007001;2012-01-30;18:00:00  ;2857;   8.04;  11.40;   7.20
0319001000000007001;2012-01-30;18:15:00  ;2858;   8.16;  11.16;   7.08
0319001000000007001;2012-01-30;18:30:00  ;2859;   8.16;  11.28;   7.08
0319001000000007001;2012-01-30;18:45:00  ;2860;   8.16;  11.28;   7.08
0319001000000007001;2012-01-30;19:00:00  ;2861;   8.04;  11.16;   7.08
0319001000000007001;2012-01-30;19:15:00  ;2862;   8.04;  11.16;   7.08
0319001000000007001;2012-01-30;19:30:00  ;2863;   8.04;  11.16;   6.96
0319001000000007001;2012-01-30;19:45:00  ;2864;   8.04;  11.16;   6.96
0319001000000007001;2012-01-30;20:00:00  ;2865;   8.04;  11.16;   7.08
0319001000000007001;2012-01-30;20:15:00  ;2866;   8.04;  11.16;   6.96
0319001000000007001;2012-01-30;20:30:00  ;2867;   8.04;  11.16;   7.08
0319001000000007001;2012-01-30;20:45:00  ;2868;   8.04;  11.16;   6.96
0319001000000007001;2012-01-30;21:00:00  ;2869;   8.04;  11.16;   6.96
0319001000000007001;2012-01-30;21:15:00  ;2870;   8.04;  11.16;   6.96
0319001000000007001;2012-01-30;21:30:00  ;2871;   8.04;  11.16;   6.96
0319001000000007001;2012-01-30;21:45:00  ;2872;   7.92;  11.16;   6.96
0319001000000007001;2012-01-30;22:00:00  ;2873;   8.16;  11.28;   6.84
0319001000000007001;2012-01-30;22:15:00  ;2874;   8.04;  11.28;   6.84
0319001000000007001;2012-01-30;22:30:00  ;2875;   7.92;  11.16;   6.96
0319001000000007001;2012-01-30;22:45:00  ;2876;   7.80;  11.16;   6.96
0319001000000007001;2012-01-30;23:00:00  ;2877;   8.04;  11.28;   6.84
0319001000000007001;2012-01-30;23:15:00  ;2878;   8.04;  11.28;   6.84
0319001000000007001;2012-01-30;23:30:00  ;2879;   7.68;  10.92;   6.84
0319001000000007001;2012-01-30;23:45:00  ;2880;   7.92;  11.16;   6.96
0319001000000007001;2012-01-31;00:00:00  ;2881;  40.16;  42.40;  41.36
0319001000000007001;2012-01-31;00:15:00  ;2882;   7.92;  11.16;   6.96
0319001000000007001;2012-01-31;00:30:00  ;2883;   7.80;  11.04;   6.84
0319001000000007001;2012-01-31;00:45:00  ;2884;   7.92;  11.16;   6.84
0319001000000007001;2012-01-31;01:00:00  ;2885;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;01:15:00  ;2886;   7.68;  10.92;   7.20
0319001000000007001;2012-01-31;01:30:00  ;2887;   7.68;  10.92;   7.20
0319001000000007001;2012-01-31;01:45:00  ;2888;   7.68;  10.80;   7.20
0319001000000007001;2012-01-31;02:00:00  ;2889;   7.80;  11.40;   7.44
0319001000000007001;2012-01-31;02:15:00  ;2890;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;02:30:00  ;2891;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;02:45:00  ;2892;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;03:00:00  ;2893;   7.80;  10.80;   7.20
0319001000000007001;2012-01-31;03:15:00  ;2894;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;03:30:00  ;2895;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;03:45:00  ;2896;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;04:00:00  ;2897;   7.56;  11.16;   7.56
0319001000000007001;2012-01-31;04:15:00  ;2898;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;04:30:00  ;2899;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;04:45:00  ;2900;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;05:00:00  ;2901;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;05:15:00  ;2902;   7.68;  10.80;   7.20
0319001000000007001;2012-01-31;05:30:00  ;2903;   7.68;  10.92;   7.20
0319001000000007001;2012-01-31;05:45:00  ;2904;   7.68;  10.92;   7.20
0319001000000007001;2012-01-31;06:00:00  ;2905;   7.68;  10.80;   7.20
0319001000000007001;2012-01-31;06:15:00  ;2906;   7.92;  11.04;   7.08
0319001000000007001;2012-01-31;06:30:00  ;2907;   7.80;  10.92;   7.20
0319001000000007001;2012-01-31;06:45:00  ;2908;   7.68;  10.92;   7.20
0319001000000007001;2012-01-31;07:00:00  ;2909;   7.44;  11.16;   7.56
0319001000000007001;2012-01-31;07:15:00  ;2910;   7.92;  11.04;   6.96
0319001000000007001;2012-01-31;07:30:00  ;2911;   8.16;  11.28;   6.84
0319001000000007001;2012-01-31;07:45:00  ;2912;   7.68;  11.40;   7.32
0319001000000007001;2012-01-31;08:00:00  ;2913;  12.12;  15.96;  16.92
0319001000000007001;2012-01-31;08:15:00  ;2914;  40.20;  42.96;  43.56
0319001000000007001;2012-01-31;08:30:00  ;2915;  36.84;  40.92;  41.04
0319001000000007001;2012-01-31;08:45:00  ;2916;  36.00;  40.08;  39.96
0319001000000007001;2012-01-31;09:00:00  ;2917;  23.88;  28.20;  27.36
0319001000000007001;2012-01-31;09:15:00  ;2918;   7.56;  10.56;   6.84
0319001000000007001;2012-01-31;09:30:00  ;2919;   7.32;  10.80;   7.20
0319001000000007001;2012-01-31;09:45:00  ;2920;   7.32;  10.68;   7.08
0319001000000007001;2012-01-31;10:00:00  ;2921;   7.44;  10.56;   6.84
0319001000000007001;2012-01-31;10:15:00  ;2922;   7.32;  10.80;   7.08
0319001000000007001;2012-01-31;10:30:00  ;2923;   7.32;  10.80;   7.08
0319001000000007001;2012-01-31;10:45:00  ;2924;   7.56;  10.56;   6.84
0319001000000007001;2012-01-31;11:00:00  ;2925;   7.56;  10.56;   6.72
0319001000000007001;2012-01-31;11:15:00  ;2926;   7.68;  10.56;   6.72
0319001000000007001;2012-01-31;11:30:00  ;2927;   7.56;  10.56;   6.72
0319001000000007001;2012-01-31;11:45:00  ;2928;   7.32;  10.44;   6.60
0319001000000007001;2012-01-31;12:00:00  ;2929;   7.20;  10.32;   6.48
0319001000000007001;2012-01-31;12:15:00  ;2930;   7.32;  10.32;   6.60
0319001000000007001;2012-01-31;12:30:00  ;2931;   7.32;  10.56;   6.72
0319001000000007001;2012-01-31;12:45:00  ;2932;   7.32;  10.56;   6.72
0319001000000007001;2012-01-31;13:00:00  ;2933;   7.32;  10.56;   6.72
0319001000000007001;2012-01-31;13:15:00  ;2934;   7.68;  10.92;   6.72
0319001000000007001;2012-01-31;13:30:00  ;2935;   5.64;   8.04;   6.84
0319001000000007001;2012-01-31;13:45:00  ;2936;   5.64;   8.16;   6.84
0319001000000007001;2012-01-31;14:00:00  ;2937;   7.68;  10.80;   6.84
0319001000000007001;2012-01-31;14:15:00  ;2938;   7.68;  10.80;   6.84
0319001000000007001;2012-01-31;14:30:00  ;2939;  12.00;  15.60;  16.56
0319001000000007001;2012-01-31;14:45:00  ;2940;  12.00;  15.60;  16.56
0319001000000007001;2012-01-31;15:00:00  ;2941;  11.88;  15.84;  16.20
0319001000000007001;2012-01-31;15:15:00  ;2942;  11.76;  15.36;  15.96
0319001000000007001;2012-01-31;15:30:00  ;2943;  11.76;  15.36;  15.96
0319001000000007001;2012-01-31;15:45:00  ;2944;  24.72;  27.96;  29.04
0319001000000007001;2012-01-31;16:00:00  ;2945;  33.00;  36.24;  37.20
0319001000000007001;2012-01-31;16:15:00  ;2946;  33.12;  36.36;  37.68
0319001000000007001;2012-01-31;16:30:00  ;2947;  17.52;  21.72;  22.20
0319001000000007001;2012-01-31;16:45:00  ;2948;  20.16;  20.64;  21.84
0319001000000007001;2012-01-31;17:00:00  ;2949;  18.36;  18.96;  20.28
0319001000000007001;2012-01-31;17:15:00  ;2950;  17.76;  18.60;  20.52
0319001000000007001;2012-01-31;17:30:00  ;2951;  15.12;  18.72;  20.52
0319001000000007001;2012-01-31;17:45:00  ;2952;  17.64;  19.80;  20.40
0319001000000007001;2012-01-31;18:00:00  ;2953;  30.39;  32.49;  31.56
0319001000000007001;2012-01-31;18:15:00  ;2954;  16.92;  19.68;  19.92
0319001000000007001;2012-01-31;18:30:00  ;2955;   8.16;  10.80;   6.96
0319001000000007001;2012-01-31;18:45:00  ;2956;   7.92;  10.80;   6.96
0319001000000007001;2012-01-31;19:00:00  ;2957;   7.92;  10.80;   6.84
0319001000000007001;2012-01-31;19:15:00  ;2958;   8.04;  10.92;   6.72
0319001000000007001;2012-01-31;19:30:00  ;2959;   7.80;  10.68;   6.84
0319001000000007001;2012-01-31;19:45:00  ;2960;   7.80;  10.68;   6.84
0319001000000007001;2012-01-31;20:00:00  ;2961;   7.80;  10.68;   6.84
0319001000000007001;2012-01-31;20:15:00  ;2962;   8.04;  10.80;   6.96
0319001000000007001;2012-01-31;20:30:00  ;2963;   7.92;  10.80;   6.84
0319001000000007001;2012-01-31;20:45:00  ;2964;   8.16;  10.92;   6.84
0319001000000007001;2012-01-31;21:00:00  ;2965;   7.92;  10.80;   6.96
0319001000000007001;2012-01-31;21:15:00  ;2966;   7.92;  10.80;   6.96
0319001000000007001;2012-01-31;21:30:00  ;2967;   7.92;  10.80;   6.84
0319001000000007001;2012-01-31;21:45:00  ;2968;   7.92;  10.80;   6.84
0319001000000007001;2012-01-31;22:00:00  ;2969;   8.04;  10.92;   6.72
0319001000000007001;2012-01-31;22:15:00  ;2970;   7.80;  10.68;   6.84
0319001000000007001;2012-01-31;22:30:00  ;2971;   7.92;  10.68;   7.08
0319001000000007001;2012-01-31;22:45:00  ;2972;   7.68;  10.56;   7.08
0319001000000007001;2012-01-31;23:00:00  ;2973;   7.68;  10.44;   7.08
0319001000000007001;2012-01-31;23:15:00  ;2974;   7.68;  10.44;   7.08
0319001000000007001;2012-01-31;23:30:00  ;2975;   7.44;  10.32;   6.96
0319001000000007001;2012-01-31;23:45:00  ;2976;   7.56;  10.44;   6.96
0319001000000007001;2012-02-01;00:00:00  ;2977;   7.20;  10.68;   7.32
0319001000000007001;2012-02-01;00:15:00  ;2978;   7.44;  10.32;   6.96
0319001000000007001;2012-02-01;00:30:00  ;2979;   7.44;  10.32;   6.96
0319001000000007001;2012-02-01;00:45:00  ;2980;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;01:00:00  ;2981;   7.44;  10.32;   6.96
0319001000000007001;2012-02-01;01:15:00  ;2982;   7.44;  10.32;   6.96
0319001000000007001;2012-02-01;01:30:00  ;2983;   7.44;  10.32;   6.96
0319001000000007001;2012-02-01;01:45:00  ;2984;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;02:00:00  ;2985;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;02:15:00  ;2986;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;02:30:00  ;2987;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;02:45:00  ;2988;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;03:00:00  ;2989;   7.32;  10.20;   6.84
0319001000000007001;2012-02-01;03:15:00  ;2990;   7.32;  10.20;   6.84
0319001000000007001;2012-02-01;03:30:00  ;2991;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;03:45:00  ;2992;   7.44;  10.44;   6.72
0319001000000007001;2012-02-01;04:00:00  ;2993;   7.20;  10.20;   6.84
0319001000000007001;2012-02-01;04:15:00  ;2994;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;04:30:00  ;2995;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;04:45:00  ;2996;   6.96;  10.56;   7.20
0319001000000007001;2012-02-01;05:00:00  ;2997;   7.32;  10.32;   6.84
0319001000000007001;2012-02-01;05:15:00  ;2998;   7.20;  10.20;   6.84
0319001000000007001;2012-02-01;05:30:00  ;2999;   7.32;  10.20;   6.84
0319001000000007001;2012-02-01;05:45:00  ;3000;   7.44;  10.44;   6.84
0319001000000007001;2012-02-01;06:00:00  ;3001;   7.20;  10.20;   6.84
0319001000000007001;2012-02-01;06:15:00  ;3002;   7.32;  10.20;   6.84
0319001000000007001;2012-02-01;06:30:00  ;3003;   7.20;  10.20;   6.84
0319001000000007001;2012-02-01;06:45:00  ;3004;   7.20;  10.20;   6.84
0319001000000007001;2012-02-01;07:00:00  ;3005;   7.68;  10.80;   6.60
0319001000000007001;2012-02-01;07:15:00  ;3006;   7.44;  10.56;   6.72
0319001000000007001;2012-02-01;07:30:00  ;3007;   7.56;  10.68;   6.72
0319001000000007001;2012-02-01;07:45:00  ;3008;   7.56;  10.80;   6.84
0319001000000007001;2012-02-01;08:00:00  ;3009;  15.12;  19.80;  20.04
0319001000000007001;2012-02-01;08:15:00  ;3010;  19.68;  23.76;  24.00
0319001000000007001;2012-02-01;08:30:00  ;3011;  17.04;  21.96;  21.84
0319001000000007001;2012-02-01;08:45:00  ;3012;  18.12;  21.72;  22.08
0319001000000007001;2012-02-01;09:00:00  ;3013;  17.04;  21.24;  22.20
0319001000000007001;2012-02-01;09:15:00  ;3014;  37.08;  39.96;  41.40
0319001000000007001;2012-02-01;09:30:00  ;3015;  37.20;  40.32;  41.04
0319001000000007001;2012-02-01;09:45:00  ;3016;  46.44;  50.76;  52.68
0319001000000007001;2012-02-01;10:00:00  ;3017;  48.00;  50.04;  51.00
0319001000000007001;2012-02-01;10:15:00  ;3018;  64.56;  66.96;  68.28
0319001000000007001;2012-02-01;10:30:00  ;3019;  66.36;  68.88;  70.32
0319001000000007001;2012-02-01;10:45:00  ;3020;  68.16;  71.04;  71.76
0319001000000007001;2012-02-01;11:00:00  ;3021;  66.24;  69.00;  70.80
0319001000000007001;2012-02-01;11:15:00  ;3022;  67.08;  69.36;  70.08
0319001000000007001;2012-02-01;11:30:00  ;3023;  66.96;  68.40;  70.32
0319001000000007001;2012-02-01;11:45:00  ;3024;  66.96;  67.56;  69.96
0319001000000007001;2012-02-01;12:00:00  ;3025;  50.04;  52.20;  55.56
0319001000000007001;2012-02-01;12:15:00  ;3026;  50.88;  53.28;  55.32
0319001000000007001;2012-02-01;12:30:00  ;3027;  51.72;  53.88;  54.96
0319001000000007001;2012-02-01;12:45:00  ;3028;  49.92;  52.44;  54.00
0319001000000007001;2012-02-01;13:00:00  ;3029;  46.20;  49.20;  50.52
0319001000000007001;2012-02-01;13:15:00  ;3030;  44.88;  48.12;  49.08
0319001000000007001;2012-02-01;13:30:00  ;3031;  49.08;  51.96;  53.04
0319001000000007001;2012-02-01;13:45:00  ;3032;  48.84;  52.08;  53.64
0319001000000007001;2012-02-01;14:00:00  ;3033;  45.36;  48.24;  49.92
0319001000000007001;2012-02-01;14:15:00  ;3034;  83.52;  86.76;  87.24
0319001000000007001;2012-02-01;14:30:00  ;3035;  35.64;  38.16;  39.60
0319001000000007001;2012-02-01;14:45:00  ;3036;  34.68;  37.08;  38.88
0319001000000007001;2012-02-01;15:00:00  ;3037;  35.64;  37.44;  39.36
0319001000000007001;2012-02-01;15:15:00  ;3038;  34.20;  37.44;  39.36
0319001000000007001;2012-02-01;15:30:00  ;3039;  34.68;  37.20;  39.24
0319001000000007001;2012-02-01;15:45:00  ;3040;  33.84;  36.84;  38.52
0319001000000007001;2012-02-01;16:00:00  ;3041;  34.32;  36.48;  38.16
0319001000000007001;2012-02-01;16:15:00  ;3042;  10.68;  15.00;  14.04
0319001000000007001;2012-02-01;16:30:00  ;3043;   7.56;  10.68;   6.72
0319001000000007001;2012-02-01;16:45:00  ;3044;   7.56;  10.68;   6.72
0319001000000007001;2012-02-01;17:00:00  ;3045;   7.44;  10.68;   6.60
0319001000000007001;2012-02-01;17:15:00  ;3046;   7.44;  10.56;   6.60
0319001000000007001;2012-02-01;17:30:00  ;3047;   7.20;  10.44;   6.48
0319001000000007001;2012-02-01;17:45:00  ;3048;   7.44;  10.68;   6.72
0319001000000007001;2012-02-01;18:00:00  ;3049;   7.32;  10.44;   6.48
